t	x	y
4.262204E1	-9.797660E-1	2.659026E2
4.265537E1	-2.907810E1	2.487462E2
4.268869E1	-3.884223E1	2.358994E2
4.272201E1	-6.272245E1	2.086473E2
4.275533E1	-9.073160E1	1.725684E2
4.278867E1	-9.965584E1	1.405139E2
4.282199E1	-1.145773E2	1.023065E2
4.285531E1	-1.251358E2	6.247017E1
4.288863E1	-1.270638E2	2.443424E1
4.292196E1	-1.226063E2	-9.343266E0
4.295529E1	-1.145695E2	-4.316522E1
4.298861E1	-9.863678E1	-6.971846E1
4.302193E1	-8.089863E1	-9.338856E1
4.305526E1	-5.826650E1	-1.114183E2
4.308858E1	-2.907073E1	-1.212714E2
4.312191E1	-7.091729E0	-1.274123E2
4.315523E1	2.154467E1	-1.252536E2
4.318856E1	4.724687E1	-1.174790E2
4.322188E1	7.527143E1	-1.013893E2
4.325520E1	1.021757E2	-8.132618E1
4.328853E1	1.259576E2	-5.681787E1
4.332186E1	1.510048E2	-2.521103E1
4.335518E1	1.675989E2	6.752193E0
4.338850E1	1.815211E2	4.256121E1
4.342183E1	1.906169E2	7.858497E1
4.345516E1	1.926780E2	1.146954E2
4.348848E1	1.911367E2	1.489632E2
4.352180E1	1.869618E2	1.824803E2
4.355512E1	1.762939E2	2.134909E2
4.358846E1	1.620856E2	2.385577E2
4.362178E1	1.415568E2	2.588253E2
4.365510E1	1.164212E2	2.707877E2
4.368842E1	9.202225E1	2.805277E2
4.372174E1	6.560975E1	2.832088E2
4.375508E1	3.314875E1	2.769816E2
4.378840E1	2.589034E0	2.648237E2
4.382172E1	-2.487734E1	2.488115E2
4.385504E1	-5.643631E1	2.204099E2
4.388837E1	-7.080979E1	1.988869E2
4.392170E1	-9.057493E1	1.666771E2
4.395502E1	-1.065666E2	1.308702E2
4.398834E1	-1.142732E2	9.638282E1
4.402167E1	-1.232054E2	5.453855E1
4.405499E1	-1.237269E2	1.971614E1
4.408832E1	-1.162676E2	-1.511880E1
4.412164E1	-1.105401E2	-5.127367E1
4.415497E1	-9.387810E1	-7.535667E1
4.418829E1	-7.845020E1	-9.843094E1
4.422161E1	-5.264777E1	-1.153279E2
4.425494E1	-2.865515E1	-1.245105E2
4.428827E1	-2.510661E0	-1.274033E2
4.432159E1	1.881037E1	-1.273943E2
4.435491E1	4.520650E1	-1.182291E2
4.438823E1	6.768193E1	-1.031232E2
4.442157E1	1.106207E2	-7.522947E1
4.445489E1	1.303582E2	-5.114629E1
4.448821E1	1.490680E2	-2.158880E1
4.452153E1	1.668827E2	1.274329E1
4.455486E1	1.818048E2	4.852754E1
4.458819E1	1.896789E2	8.643120E1
4.462151E1	1.848645E2	1.167483E2
4.465483E1	1.892954E2	1.565074E2
4.468816E1	1.798054E2	1.864950E2
4.472148E1	1.675578E2	2.144840E2
4.475481E1	1.537345E2	2.404417E2
4.478813E1	1.335829E2	2.604246E2
4.482146E1	1.109720E2	2.726306E2
4.485478E1	8.610663E1	2.808349E2
4.488811E1	3.830194E1	2.743933E2
4.492143E1	1.103084E1	2.683475E2
4.495476E1	-1.623185E1	2.580310E2
4.498808E1	-2.897354E1	2.443088E2
4.502140E1	-5.751694E1	2.166301E2
4.505473E1	-8.019960E1	1.880848E2
4.508806E1	-9.154728E1	1.607296E2
4.512138E1	-1.071416E2	1.246086E2
4.515470E1	-1.176067E2	8.680713E1
4.518802E1	-1.208372E2	4.869737E1
4.522136E1	-1.217231E2	1.262791E1
4.525468E1	-1.146122E2	-2.142739E1
4.528800E1	-1.060301E2	-5.317017E1
4.532132E1	-8.938170E1	-7.958949E1
4.535464E1	-7.071756E1	-9.944310E1
4.538798E1	-4.823266E1	-1.155554E2
4.542130E1	-1.978789E1	-1.236457E2
4.545462E1	1.906872E0	-1.264599E2
4.548794E1	2.924260E1	-1.235451E2
4.552127E1	5.034785E1	-1.133815E2
4.555460E1	7.804202E1	-9.775767E1
4.558792E1	1.163693E2	-6.951030E1
4.562124E1	1.389579E2	-4.323429E1
4.565457E1	1.556321E2	-1.325928E1
4.568789E1	1.715361E2	2.056862E1
4.572122E1	1.815903E2	5.647747E1
4.575454E1	1.886566E2	9.254700E1
4.578787E1	1.895250E2	1.285842E2
4.582119E1	1.848876E2	1.606826E2
4.585451E1	1.769098E2	1.924223E2
4.588784E1	1.624328E2	2.187220E2
4.592117E1	1.481703E2	2.445391E2
4.595449E1	1.267857E2	2.610873E2
4.598781E1	1.045506E2	2.747428E2
4.602114E1	7.666095E1	2.804166E2
4.605447E1	4.951310E1	2.804649E2
4.608779E1	5.998599E0	2.674039E2
4.612111E1	1.509852E0	2.646730E2
4.615443E1	-3.858396E1	2.365031E2
4.618776E1	-6.679410E1	2.089525E2
4.622109E1	-8.524392E1	1.803163E2
4.625441E1	-9.041828E1	1.566895E2
4.628773E1	-1.061791E2	1.185062E2
4.632106E1	-1.151251E2	8.061124E1
4.635439E1	-1.202820E2	4.260574E1
4.638771E1	-1.165316E2	8.797865E0
4.642103E1	-1.101628E2	-2.541758E1
4.645436E1	-9.653091E1	-5.566885E1
4.648768E1	-8.273965E1	-8.160672E1
4.652101E1	-6.613632E1	-1.033255E2
4.655433E1	-4.247880E1	-1.176394E2
4.658766E1	-1.822269E1	-1.234585E2
4.662098E1	8.917582E0	-1.255579E2
4.665430E1	3.679365E1	-1.195707E2
4.668763E1	6.963038E1	-1.054892E2
4.672096E1	9.554480E1	-8.780921E1
4.675428E1	1.193725E2	-6.519595E1
4.678760E1	1.391091E2	-3.725409E1
4.682092E1	1.553132E2	-7.097495E0
4.685426E1	1.711335E2	2.686235E1
4.688758E1	1.805330E2	6.257563E1
4.692090E1	1.863812E2	9.884538E1
4.695422E1	1.876093E2	1.345245E2
4.698754E1	1.788700E2	1.641810E2
4.702088E1	1.712778E2	1.967105E2
4.705420E1	1.590342E2	2.246015E2
4.708752E1	1.402512E2	2.467312E2
4.712084E1	1.188174E2	2.625569E2
4.715417E1	9.582006E1	2.746012E2
4.718750E1	7.030450E1	2.806932E2
4.722082E1	3.721592E1	2.747077E2
4.725414E1	4.571429E0	2.641405E2
4.728747E1	-1.554690E1	2.525585E2
4.732080E1	-4.016786E1	2.344590E2
4.735412E1	-5.995210E1	2.102676E2
4.738744E1	-9.165999E1	1.704384E2
4.742077E1	-1.040563E2	1.403004E2
4.745409E1	-1.159512E2	1.027137E2
4.748742E1	-1.225930E2	6.657453E1
4.752074E1	-1.188148E2	3.455954E1
4.755407E1	-1.143091E2	2.041969E-1
4.758739E1	-1.050173E2	-3.164636E1
4.762071E1	-9.424609E1	-6.125705E1
4.765404E1	-8.232635E1	-8.907289E1
4.768737E1	-5.843741E1	-1.051036E2
4.772069E1	-3.533953E1	-1.176716E2
4.775401E1	-6.852381E0	-1.232789E2
4.778733E1	1.796984E1	-1.237926E2
4.782067E1	3.713246E1	-1.192637E2
4.785399E1	6.655378E1	-1.056493E2
4.788731E1	9.357978E1	-8.535263E1
4.792063E1	1.186929E2	-6.151233E1
4.795396E1	1.435902E2	-3.142611E1
4.798729E1	1.575254E2	-1.174940E0
4.802061E1	1.683334E2	3.274257E1
4.805393E1	1.789843E2	6.863258E1
4.808726E1	1.833430E2	1.048175E2
4.812058E1	1.682294E2	1.304212E2
4.815391E1	1.750104E2	1.693085E2
4.818723E1	1.639576E2	2.006346E2
4.822056E1	1.508751E2	2.264086E2
4.825388E1	1.334478E2	2.487150E2
4.828720E1	1.119657E2	2.643581E2
4.832053E1	8.649318E1	2.737085E2
4.835386E1	6.259617E1	2.785490E2
4.838718E1	3.532258E1	2.749623E2
4.842050E1	8.918886E0	2.665370E2
4.845383E1	-1.609651E1	2.522524E2
4.848716E1	-4.115726E1	2.304817E2
4.852048E1	-6.272302E1	2.048582E2
4.855380E1	-8.058742E1	1.749370E2
4.858712E1	-9.542123E1	1.408960E2
4.862046E1	-1.078547E2	1.039511E2
4.865378E1	-1.113837E2	6.644174E1
4.868710E1	-1.172918E2	2.532567E1
4.872042E1	-1.114618E2	-5.124343E0
4.875374E1	-9.969355E1	-3.560668E1
4.878708E1	-8.564508E1	-6.349786E1
4.882040E1	-6.774789E1	-8.748339E1
4.885372E1	-4.783815E1	-1.055034E2
4.888704E1	-2.372742E1	-1.174308E2
4.892037E1	1.440994E0	-1.214861E2
4.895370E1	2.331556E1	-1.212417E2
4.898702E1	3.382143E1	-1.190961E2
4.902034E1	7.963203E1	-9.931624E1
4.905367E1	8.473060E1	-8.531397E1
4.908699E1	1.196521E2	-5.746379E1
4.912032E1	1.352244E2	-3.142857E1
4.915364E1	1.570630E2	4.400196E0
4.918697E1	1.702714E2	3.854615E1
4.922029E1	1.779337E2	7.452021E1
4.925361E1	1.816702E2	1.105404E2
4.928694E1	1.802278E2	1.447068E2
4.932027E1	1.729197E2	1.765961E2
4.935359E1	1.589840E2	2.044224E2
4.938691E1	1.460307E2	2.303505E2
4.942023E1	1.269351E2	2.506699E2
4.945357E1	1.091628E2	2.685784E2
4.948689E1	7.900588E1	2.725228E2
4.952021E1	5.725252E1	2.784221E2
4.955353E1	1.991469E1	2.684916E2
4.958686E1	-1.434489E0	2.608352E2
4.962019E1	-2.613941E1	2.444042E2
4.965351E1	-5.201641E1	2.205570E2
4.968683E1	-7.430304E1	1.929077E2
4.972016E1	-7.987979E1	1.708502E2
4.975348E1	-9.229929E1	1.362530E2
4.978681E1	-1.034888E2	9.866544E1
4.982013E1	-1.106790E2	6.084666E1
4.985346E1	-1.133936E2	2.267732E1
4.988678E1	-1.037629E2	-9.052364E0
4.992011E1	-9.340226E1	-3.956499E1
4.995343E1	-8.142141E1	-6.930831E1
4.998676E1	-6.497253E1	-9.144144E1
5.002008E1	-4.349595E1	-1.070390E2
5.005340E1	-1.936700E1	-1.170952E2
5.008673E1	7.834787E0	-1.212561E2
5.012006E1	2.133777E1	-1.231852E2
5.015338E1	5.421516E1	-1.112316E2
5.018670E1	8.858377E1	-9.357349E1
5.022002E1	1.109874E2	-7.352857E1
5.025336E1	1.329557E2	-4.744553E1
5.028668E1	1.442830E2	-2.096817E1
5.032000E1	1.613513E2	1.277906E1
5.035332E1	1.696095E2	4.477668E1
5.038664E1	1.772743E2	8.062722E1
5.041998E1	1.791914E2	1.163071E2
5.045330E1	1.767341E2	1.503261E2
5.048662E1	1.689553E2	1.822288E2
5.051994E1	1.564024E2	2.088274E2
5.055327E1	1.424371E2	2.344412E2
5.058660E1	1.208542E2	2.527525E2
5.061992E1	1.000996E2	2.668754E2
5.065324E1	7.626307E1	2.749718E2
5.068657E1	5.097293E1	2.765013E2
5.071989E1	2.285888E1	2.706186E2
5.075322E1	-1.897179E-1	2.605614E2
5.078654E1	-2.437546E1	2.446485E2
5.081987E1	-4.554472E1	2.227380E2
5.085319E1	-6.188558E1	1.966160E2
5.088651E1	-7.856989E1	1.645987E2
5.091984E1	-9.346180E1	1.288089E2
5.095317E1	-1.021821E2	9.259239E1
5.098649E1	-1.076298E2	5.488957E1
5.101981E1	-1.081508E2	1.668205E1
5.105314E1	-9.972857E1	-1.509366E1
5.108647E1	-8.702549E1	-4.343697E1
5.111979E1	-7.354375E1	-7.155823E1
5.115311E1	-5.830400E1	-9.317839E1
5.118643E1	-3.644649E1	-1.093441E2
5.121976E1	-1.245096E1	-1.177174E2
5.125309E1	1.439286E1	-1.194027E2
5.128641E1	3.662130E1	-1.172595E2
5.131973E1	6.683695E1	-1.056220E2
5.135306E1	9.220058E1	-8.927993E1
5.138639E1	1.114686E2	-6.918924E1
5.141971E1	1.330519E2	-4.327169E1
5.145303E1	1.512116E2	-1.336592E1
5.148636E1	1.645477E2	1.874146E1
5.151968E1	1.722916E2	5.238717E1
5.155301E1	1.768247E2	8.842788E1
5.158633E1	1.770913E2	1.229406E2
5.161966E1	1.751324E2	1.567164E2
5.165298E1	1.636305E2	1.846294E2
5.168630E1	1.517381E2	2.124937E2
5.171963E1	1.350578E2	2.363036E2
5.175296E1	1.144373E2	2.549497E2
5.178628E1	9.507797E1	2.688500E2
5.181960E1	6.990067E1	2.741894E2
5.185292E1	4.354447E1	2.746768E2
5.188626E1	1.668886E0	2.628013E2
5.191958E1	-8.923899E0	2.550237E2
5.195290E1	-4.762276E1	2.318480E2
5.198622E1	-4.999939E1	2.164271E2
5.201954E1	-6.853451E1	1.886293E2
5.205288E1	-9.642135E1	1.465550E2
5.208620E1	-9.753808E1	1.205582E2
5.211952E1	-9.930027E1	8.643742E1
5.215284E1	-1.066173E2	4.877069E1
5.218617E1	-1.036552E2	1.296310E1
5.221950E1	-1.005269E2	-2.335501E1
5.225282E1	-8.645319E1	-4.959242E1
5.228614E1	-7.215450E1	-7.547494E1
5.231947E1	-5.071285E1	-9.528902E1
5.235280E1	-2.706190E1	-1.094681E2
5.238612E1	-3.761905E0	-1.171601E2
5.241944E1	1.819264E1	-1.192667E2
5.245277E1	3.734322E1	-1.171088E2
5.248609E1	7.205785E1	-1.016584E2
5.251942E1	9.592958E1	-8.527380E1
5.255274E1	1.157902E2	-6.356952E1
5.258607E1	1.355863E2	-3.747749E1
5.261939E1	1.509263E2	-7.429892E0
5.265271E1	1.637147E2	2.473911E1
5.268604E1	1.720933E2	5.861590E1
5.271937E1	1.758301E2	9.450806E1
5.275269E1	1.755917E2	1.286958E2
5.278601E1	1.712445E2	1.607923E2
5.281933E1	1.590793E2	1.889994E2
5.285267E1	1.464718E2	2.166124E2
5.288599E1	1.283812E2	2.388297E2
5.291931E1	1.109172E2	2.565420E2
5.295263E1	8.821786E1	2.686752E2
5.298596E1	6.255223E1	2.728795E2
5.301929E1	4.093515E1	2.742156E2
5.305261E1	1.648282E1	2.683906E2
5.308593E1	-9.996056E0	2.545325E2
5.311926E1	-3.122300E1	2.364159E2
5.315258E1	-5.107662E1	2.126118E2
5.318591E1	-7.117120E1	1.823279E2
5.321923E1	-8.612783E1	1.506906E2
5.325256E1	-9.668756E1	1.148752E2
5.328588E1	-9.882971E1	8.075161E1
5.331920E1	-1.030074E2	4.225507E1
5.335253E1	-1.014374E2	6.776881E0
5.338586E1	-9.108568E1	-2.351574E1
5.341918E1	-8.112612E1	-5.375399E1
5.345250E1	-6.182175E1	-7.717957E1
5.348583E1	-4.041202E1	-9.570265E1
5.351916E1	-1.934675E1	-1.093356E2
5.355248E1	5.113508E0	-1.152914E2
5.358580E1	2.451872E1	-1.174472E2
5.361912E1	5.089629E1	-1.114726E2
5.365246E1	8.219898E1	-9.736733E1
5.368578E1	1.007396E2	-8.114675E1
5.371910E1	1.202355E2	-5.910447E1
5.375242E1	1.422880E2	-3.120423E1
5.378574E1	1.530353E2	-1.767364E0
5.381908E1	1.667970E2	3.238110E1
5.385240E1	1.714145E2	6.483012E1
5.388572E1	1.748040E2	1.005002E2
5.391904E1	1.713481E2	1.326004E2
5.395237E1	1.651377E2	1.646776E2
5.398570E1	1.360280E2	1.862588E2
5.401902E1	1.394518E2	2.199910E2
5.405234E1	1.220380E2	2.404915E2
5.408567E1	1.039149E2	2.581260E2
5.411899E1	8.114965E1	2.685813E2
5.415232E1	5.752817E1	2.727288E2
5.418564E1	2.979853E1	2.687364E2
5.421897E1	-1.281882E1	2.563099E2
5.425229E1	-3.600523E1	2.425762E2
5.428561E1	-4.332857E1	2.267814E2
5.431894E1	-5.661258E1	2.065767E2
5.435227E1	-8.067443E1	1.727404E2
5.438559E1	-8.658745E1	1.446102E2
5.441891E1	-1.064035E2	1.012026E2
5.445223E1	-1.104912E2	6.465508E1
5.448557E1	-1.063664E2	3.142645E1
5.451889E1	-9.857594E1	2.663283E0
5.455221E1	-8.864719E1	-2.911189E1
5.458553E1	-7.659682E1	-5.708351E1
5.461886E1	-6.040012E1	-8.161500E1
5.465219E1	-4.075920E1	-9.940676E1
5.468551E1	-2.057964E1	-1.131963E2
5.471883E1	3.091590E0	-1.173516E2
5.475216E1	2.662458E1	-1.171303E2
5.478548E1	4.215513E1	-1.136523E2
5.481881E1	6.332662E1	-1.007633E2
5.485213E1	9.281653E1	-8.190836E1
5.488546E1	1.211526E2	-5.319657E1
5.491878E1	1.374557E2	-2.749478E1
5.495211E1	1.538832E2	4.259473E0
5.498543E1	1.599599E2	3.644234E1
5.501876E1	1.661152E2	6.878252E1
5.505208E1	1.685352E2	1.028806E2
5.508540E1	1.659340E2	1.363712E2
5.511873E1	1.585864E2	1.684029E2
5.515206E1	1.482232E2	1.978510E2
5.518538E1	1.358575E2	2.222378E2
5.521870E1	1.187919E2	2.444945E2
5.525202E1	8.349327E1	2.506450E2
5.528536E1	5.531045E1	2.607654E2
5.531868E1	3.895055E1	2.650306E2
5.535200E1	1.241925E1	2.607507E2
5.538532E1	-1.636435E1	2.529025E2
5.541864E1	-2.708321E1	2.423909E2
5.545198E1	-5.245457E1	2.182294E2
5.548530E1	-6.661372E1	1.966731E2
5.551862E1	-8.314038E1	1.654310E2
5.555194E1	-9.371703E1	1.328082E2
5.558527E1	-1.014901E2	9.885460E1
5.561860E1	-1.043909E2	6.158829E1
5.565192E1	-1.013343E2	2.826070E1
5.568524E1	-9.604133E1	-1.783370E0
5.571857E1	-8.657160E1	-3.509082E1
5.575189E1	-7.056424E1	-6.025991E1
5.578522E1	-5.466484E1	-8.235035E1
5.581854E1	-3.330729E1	-9.940316E1
5.585187E1	-1.254751E1	-1.112440E2
5.588519E1	1.168379E1	-1.154728E2
5.591851E1	3.603339E1	-1.135972E2
5.595184E1	5.689865E1	-1.056851E2
5.598517E1	7.480936E1	-9.508665E1
5.601849E1	1.026358E2	-7.348219E1
5.605181E1	1.234967E2	-4.917356E1
5.608514E1	1.402095E2	-2.129530E1
5.611847E1	1.426306E2	4.291901E0
5.615179E1	1.589874E2	4.052383E1
5.618511E1	1.675448E2	7.654429E1
5.621843E1	1.674950E2	1.108830E2
5.625176E1	1.637917E2	1.428198E2
5.628509E1	1.567824E2	1.742495E2
5.631841E1	1.444099E2	2.019066E2
5.635173E1	1.286472E2	2.247034E2
5.638506E1	1.117653E2	2.452497E2
5.641839E1	9.075178E1	2.585841E2
5.645171E1	6.722208E1	2.667162E2
5.648503E1	4.163385E1	2.685283E2
5.651836E1	1.940370E1	2.655785E2
5.655168E1	-4.527720E0	2.558543E2
5.658501E1	-3.141667E1	2.365263E2
5.661833E1	-4.672150E1	2.187720E2
5.665166E1	-6.667143E1	1.925911E2
5.668498E1	-7.999621E1	1.622449E2
5.671830E1	-9.186636E1	1.288756E2
5.675163E1	-9.603998E1	9.613866E1
5.678496E1	-9.811878E1	6.032065E1
5.681828E1	-9.651796E1	2.507374E1
5.685160E1	-9.609431E1	-1.251667E1
5.688492E1	-8.396561E1	-3.950661E1
5.691826E1	-6.782229E1	-6.533010E1
5.695158E1	-4.868503E1	-8.562566E1
5.698490E1	-2.508647E1	-9.912518E1
5.701822E1	-5.159032E0	-1.111360E2
5.705154E1	1.580371E1	-1.153612E2
5.708488E1	4.437114E1	-1.101987E2
5.711820E1	6.754704E1	-1.014065E2
5.715152E1	9.276082E1	-8.561532E1
5.718484E1	1.114848E2	-6.547740E1
5.721817E1	1.280075E2	-4.356138E1
5.725150E1	1.423529E2	-1.535734E1
5.728482E1	1.564403E2	1.652790E1
5.731814E1	1.639748E2	4.861733E1
5.735147E1	1.680935E2	8.277350E1
5.738480E1	1.675324E2	1.164008E2
5.741812E1	1.621697E2	1.496047E2
5.745144E1	1.547167E2	1.782939E2
5.748477E1	1.422489E2	2.064633E2
5.751809E1	1.249137E2	2.286352E2
5.755142E1	1.060690E2	2.464757E2
5.758474E1	8.639089E1	2.604002E2
5.761807E1	6.123841E1	2.667995E2
5.765139E1	3.635828E1	2.667085E2
5.768471E1	1.399963E1	2.625229E2
5.771804E1	-8.919501E0	2.526927E2
5.775137E1	-2.848430E1	2.364410E2
5.778469E1	-4.557166E1	2.166171E2
5.781801E1	-6.265725E1	1.904719E2
5.785133E1	-7.669968E1	1.604993E2
5.788467E1	-8.870196E1	1.248682E2
5.791799E1	-9.522877E1	8.887241E1
5.795131E1	-9.558187E1	5.433457E1
5.798463E1	-9.160092E1	2.057693E1
5.801796E1	-8.531930E1	-1.138715E1
5.805129E1	-7.423883E1	-4.122474E1
5.808461E1	-5.903020E1	-6.725896E1
5.811793E1	-3.881346E1	-8.530397E1
5.815126E1	-2.088661E1	-1.010420E2
5.818458E1	1.535620E0	-1.093520E2
5.821791E1	2.403484E1	-1.135684E2
5.825123E1	4.965772E1	-1.074397E2
5.828456E1	7.351143E1	-9.731942E1
5.831788E1	9.365714E1	-8.336326E1
5.835120E1	1.178484E2	-6.147393E1
5.838453E1	1.320791E2	-3.728723E1
5.841786E1	1.467003E2	-9.375745E0
5.845118E1	1.586276E2	2.248124E1
5.848450E1	1.637417E2	5.482937E1
5.851783E1	1.663519E2	8.868036E1
5.855116E1	1.663368E2	1.225758E2
5.858448E1	1.607376E2	1.544045E2
5.861780E1	1.503459E2	1.830136E2
5.865112E1	1.354785E2	2.083479E2
5.868446E1	1.195435E2	2.306964E2
5.871778E1	1.010836E2	2.467704E2
5.875110E1	7.994222E1	2.603498E2
5.878442E1	5.721127E1	2.669141E2
5.881774E1	3.412395E1	2.667539E2
5.885108E1	1.263549E1	2.623733E2
5.888440E1	-9.621524E0	2.507236E2
5.891772E1	-3.120310E1	2.326593E2
5.895104E1	-4.660493E1	2.124344E2
5.898437E1	-6.282674E1	1.846935E2
5.901770E1	-7.659572E1	1.525842E2
5.905102E1	-8.631479E1	1.186907E2
5.908434E1	-9.329082E1	8.444281E1
5.911767E1	-9.086607E1	5.058190E1
5.915099E1	-9.177679E1	1.281353E1
5.918432E1	-7.851617E1	-1.543812E1
5.921764E1	-6.532313E1	-4.297804E1
5.925097E1	-4.880598E1	-6.735336E1
5.928429E1	-3.281898E1	-8.731461E1
5.931761E1	-1.234089E1	-1.012200E2
5.935094E1	6.908433E0	-1.094031E2
5.938427E1	3.227143E1	-1.095439E2
5.941759E1	5.506320E1	-1.054246E2
5.945091E1	7.837578E1	-9.338318E1
5.948423E1	9.924350E1	-7.736764E1
5.951757E1	1.215999E2	-5.566478E1
5.955089E1	1.351825E2	-3.115804E1
5.958421E1	1.472492E2	-2.981712E0
5.961753E1	1.594440E2	2.874530E1
5.965086E1	1.645935E2	6.267298E1
5.968419E1	1.658312E2	9.428267E1
5.971751E1	1.632932E2	1.267426E2
5.975083E1	1.561429E2	1.585791E2
5.978416E1	1.446165E2	1.868640E2
5.981748E1	1.309863E2	2.122826E2
5.985081E1	1.166896E2	2.343440E2
5.988413E1	9.659299E1	2.505428E2
5.991746E1	7.433899E1	2.605992E2
5.995078E1	5.279030E1	2.665819E2
5.998411E1	2.477516E1	2.624464E2
6.001743E1	8.410887E0	2.606316E2
6.005076E1	-1.163949E1	2.487762E2
6.008408E1	-3.121761E1	2.304836E2
6.011740E1	-4.946145E1	2.065708E2
6.015073E1	-6.563906E1	1.786569E2
